,Kingdom,Phylum,Class,Order,Family,Genus
d3071c4470008494d90ad274acbed789,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
d312f4422e7255a45c0ab4d6d98718a6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d3132e6d93f743b3add073a1ec7fae04,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
d327dbf006cb72ad485662f7f70818d3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
d32bf828faf07fc8c51f163fd37a1386,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter
d34098f3cc14f4e98128506fab4a668d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,und_Muribaculaceae
d34866db0a62bcee94f39dbbf9a39381,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d35bf3b2e963932736b93a23254b385a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,und_Muribaculaceae
d35e415bffc2a8610c2531b330ae6cfa,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
d35ef6550a0bb8c144c451137a54647f,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella
d3768ebcc69f5d9e6db821af52481bbc,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
d38d27d3e35f3ed768248f6e3450786e,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
d38e02b427097548bc8f44580a68a8ec,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,und_Bacteroidales,und_Bacteroidales
d39429215c184ee20c13b7a3f198d355,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
d395a67870b1869163a72a2383000c9c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
d3a26744121fb6180900ece06a4028ee,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
d3ae917a654ddcf3a8260a42d8621f5b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d3b111b0bada4b2c14326ce8da4747b3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
d3bfa0f17bc128590e6b463081c743a7,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
d3c1f692010c03d6b638c7d0edd278fc,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,und_Erysipelotrichaceae
d3c741f3d7ba3da9d86ab21576ee4717,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
d3ce8a10ad1966572114baa73a5ec11a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d3cf261e22ead2543f14cfb5fb484161,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum
d3f1608117a020366238bd3753dce0e6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d40019d085550223fc5158010e11fd06,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d409fde238aa985739b031149a24e544,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
d41dec986c20880557db1422c63cacdf,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
d42795fd8b050a2a4b96c4a35ffa4c70,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
d436ac1821a37a5c8f6e3cb4019eb79b,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
d441742def83d923f0d77074c9622b39,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d44d11c6624e64f0bb0c100d4b81c6fa,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
d462905654c84d885008fada4798bd6f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d4720b5a71f5fbf7a13e1821fc3fb490,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d4746f576eb94d6783ecfa96eda9bc56,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Neglecta
d48e08a1abe870c1609fabc0467f94f2,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Absicoccus
d4986cee1ba9612c6fd80234f17edda6,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fournierella
d4a023da1890450f837936e2c3a00551,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
d4abc1a91b1938b9c370e1898aa207c7,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Patulibacter
d4b161d618ed7bddb5dff79163ea5017,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella
d4b42a240987ac3d7278681fa3792883,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
d4b8852e347179de52ba90646d4399b8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerotignum
d4ba4f5b823d0f6e606158e937e2d827,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,und_Bradyrhizobiaceae
d4c47f2898f88f760d54d284299f43ec,Bacteria,Firmicutes,Clostridia,und_Clostridia,und_Clostridia,und_Clostridia
d4c770a7aa5c099ee6211e44b0dc6eba,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
d4d276517ef4cc2c28f9cc3e2ffe7a49,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus
d4ea37ea9bba6561674dd991f19175b2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d4f3a3c8c31ace01d607cbd6053c0060,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
d50adec6f45252f4b90e6b6ac9a6a892,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium
d50ec184c58a6bf13a81c8e408b8222f,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
d52945bc8d6152e74fabf8d0783db406,Bacteria,Armatimonadetes,und,und,und,Armatimonadetes_gp5
d52ab864d8653460e3a9418b63ad796b,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,unc_Enterobacterales,unc_Enterobacterales
d54052cae02d38f1915812192fa4f07c,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,unc_Lactobacillaceae
d547cf81b14533cb489003ca9817d15d,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XIII,und_Clostridiales_Incertae_Sedis_XIII
d551a71c72f91cf0ed9da8ff37533209,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
d553210fbb6a43d12154472990c7a14d,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Mailhella
d564ce9dd85cb89dc8140be2e0ea09b9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
d566731dee48a70a8b441989603fa6fa,Bacteria,Firmicutes,Clostridia,Clostridiales,und_Clostridiales,und_Clostridiales
d56ba3ecac543a1316fd2dc9061370e2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
d5785354b91ebab6bf15341cc072598c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
d581ab55f147f8f891f27b0e323e6f0e,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
d58ef47c3a9aec146cdb1095128f05a9,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
d59700b802c0b6b153963fb71926a61b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d5a615a13f11e9c4c0c5cf0b488e6c10,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,und_Erysipelotrichaceae
d5a7a47b879d5a30f9be3c7172cffc66,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium
d5b4fa0f0bdb80c097aee43a5735a9be,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
d5b6dfb8958f51b30df9358baa660f8b,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
d5b85e8045d393bcea0a226c60041a89,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
d5c165abc93189ddaba908674696a9e4,Bacteria,Proteobacteria,Deltaproteobacteria,unc_Deltaproteobacteria,unc_Deltaproteobacteria,unc_Deltaproteobacteria
d5e7ac8886da93c7304055e87d96a03a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
d600b98df970e024d3cd82cc328a648d,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
d6063b69317608c201638120db1d4bd7,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,und_Erysipelotrichaceae
d60c59fbdc8f03453d343939ef6b10a2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,und_Muribaculaceae
d610412ee15d507932385ebe0a47e541,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
d611e11c02043df6a37bb95290fd2139,Bacteria,Proteobacteria,Proteobacteria,unc_Proteobacteria,unc_Proteobacteria,unc_Proteobacteria
d61ab44e3836f77abd3495b418f8a282,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,unc_Muribaculaceae
d61cd2b422500e59e862fa6254b12098,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
d6289ce008bb5a74c1148f1c4ee7b90a,Bacteria,Firmicutes,Negativicutes,unc_Negativicutes,unc_Negativicutes,unc_Negativicutes
d634d154212c2243de1f21de470441ba,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d6457a301e291129b2d33adc8f4a137b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
d64bad4bc9ff24abe23fb0650c0ce477,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma
d656f9102b6972acff14a9db2cecee9a,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila
d68dfa1401f71591fe750c9068c787b9,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,und_Mycobacteriales,und_Mycobacteriales
d6a7ecaa0a4366ddd5e120bd757bb706,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,und_Eggerthellaceae
d6a8cb0706f48a0a5e7cfbf54f5a1815,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
d6a8f9071607f0ce7aa575d8aab07a60,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter
d6af9b7f7334e4dbab4572cad14d6c63,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d6bf9242bb26dc6355059dbcf3366eb3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
d6ce4a8835c30201234eb02603fa90cb,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
d6d2c8039f58ce744108ad09d242aa74,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d6d9840aec699ac843d193da695110b0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,und_Verrucomicrobiaceae
d6e045438c83b5942f440b59292ee035,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
d6e7d6d86a5cf84f2144eed59c2b7ba2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
d6e920df1cff55596ebad0044f8eef57,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
d6f2290d23d56f30d5cc4d2ea2c89307,Bacteria,Campilobacterota,Campylobacteria,unc_Campylobacteria,unc_Campylobacteria,unc_Campylobacteria
d6fb4c1845d534b12228a34c12263585,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
d70bfbd671ab426d8200abcbcd02149a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d7180f69f0137c6405f0a0fc59831f17,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
d71a50fed0ddfac6a5aa7117c84209ec,Bacteria,Firmicutes,Bacilli,unc_Bacilli,unc_Bacilli,unc_Bacilli
d728c4c15122dc9e83378c215a45f7c0,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
d72e93055c03ad3cdf3c59286f89877d,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
d7321f80a1a68b45d5ebab707cceb95a,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
d733c270e401ff8d2c7bde5061c7c903,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d73da93ccb54376946c85b471eaeda11,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d7462f4e3f9723363608c46d1386cf1e,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
d75e1d04fcde032d9517606f5e8c3b00,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea
d7636ba0f3e03e45a5752b8e6855d334,Bacteria,Firmicutes,Bacilli,unc_Bacilli,unc_Bacilli,unc_Bacilli
d766be02cfbc3a09b67cc1c4e0e20f76,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d77ee332ca22d890fd8af39bd7484547,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
d79776281cb0cd18b868c8d24060e56d,Bacteria,Actinobacteria,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium
d7b49094103c07b09ea8f2f67a484fed,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus
d7b8ee7995d05f2a8425dc3b80e6eabc,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,unc_Porphyromonadaceae
d7c2fc7ba0bed90d68e56d83fb1db142,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,unc_Flavobacteriales,unc_Flavobacteriales
d7cc0135875a14d5eaa060b31e6d590f,Bacteria,Thaumarchaeota,Thaumarchaeota,unc_Thaumarchaeota,unc_Thaumarchaeota,unc_Thaumarchaeota
d7e5a228a5d4fd0c4a3f2a596549c0d4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter
d7f21bfe58fe1253be25113b0d0562dd,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d7fe7a41000a87fc04ebd8db5e7958e7,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d7ff6d8631b4889dbb795d30d9e95ecf,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter
d8182c4909b23e267c5ef2adefab0a6f,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
d8188c58cbf126eb1959c954e0a1667f,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
d818dc667b63b5e7865cbea18b06ddd2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
d8251933ec677630aa9dcdc3ed8d682d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,unc_Porphyromonadaceae
d8336a8f4409e042b102485387af540c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
d83803de971774f83bef37e6d61f5aa6,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,unc_Erysipelotrichaceae
d844b3f41235ea37b3798e902c9d5b9c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella
d84b39c1372d1b93826976b6ef4912c8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d84ca81e65ab02d9b9c86ecc232ac3c3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
d85be9de1e232dbca513af348a08d087,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Dysosmobacter
d863580c47905a31155bf5ba011edbb5,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella
d864a7a0df43abe0398b9977215a4014,Bacteria,Bacteroidetes,Bacteroidia,unc_Bacteroidia,unc_Bacteroidia,unc_Bacteroidia
d865f6801bc064ed9627f6120c92e704,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
d869e31524a670e24887a403b6f7a6c4,Bacteria,Proteobacteria,Gammaproteobacteria,unc_Gammaproteobacteria,unc_Gammaproteobacteria,unc_Gammaproteobacteria
d86a476941d36918b0932f8c99dffb57,Bacteria,Firmicutes,Clostridia,Clostridiales,Catabacteriaceae,Catabacter
d86fd64b9d0291b8a82083bb53cac759,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,unc_Erysipelotrichaceae
d87bacf2f29182b423cc78a06fbb92b6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d88833c12df1cf2717b7b5ba88cf0eeb,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
d89137f9184260151ac901d49eb8ea3e,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
d899ac3a872578d0f7c4512e1ad12644,Bacteria,Cyanobacteria/Chloroplast,Cyanobacteria,unc_Cyanobacteria,unc_Cyanobacteria,unc_Cyanobacteria
d8a1def0696c5394080cb43cb7376a60,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d8a571782a4bdf01b00fd805c29e56c8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
d8b9342879b962658733877c55031962,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d8bf20cc2b631b96170d17f26904682d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter
d8c1e5c3eb327c2714a47f7e300ec28f,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
d8cd3982904712e77f13d4f9faa9b219,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d8cf9375d429c7e5df7bdbd7bb70fca6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
d8ec34e09799a0ccc0e4d571ce63545c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d9054b0a562a3d7e6abd8e579aad41cb,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_1,Bacillus
d90a84b807db2c836b776fdee3e5aecc,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
d90cb13fd12a367659ed1501324ad118,Bacteria,Campilobacterota,Campylobacteria,unc_Campylobacteria,unc_Campylobacteria,unc_Campylobacteria
d90f1bbf2cd00cc5cec805df543625df,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas
d9109809ff91f278d76007ee65b833f6,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
d91296de0ac2a923b788b341e99826fa,Bacteria,Firmicutes,Clostridia,Clostridiales,und_Clostridiales,und_Clostridiales
d914d808136b5f9e11dc69a05a821dcb,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella
d9171d6dfdde672ee59db28d761afc4a,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas
d9311128d35ce8a492103f6ba912b100,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
d93308594ad8cf6e9373260ae255f41f,Bacteria,Firmicutes,und_Firmicutes,und_Firmicutes,und_Firmicutes,und_Firmicutes
d9332d734f4f29981c72ea1d24157a44,Bacteria,Firmicutes,Clostridia,unc_Clostridia,unc_Clostridia,unc_Clostridia
d936431ee3243358f7c5213831bd349a,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium
d941e84ba93400bac88082dd940d481a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d94bfe999a314a9ec3eabd06bb1c68e7,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibaculum
d952a388b5db6ec26c2b895116767149,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d956570a0c58c09721920d8da37dd8dd,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
d95d5a68e729a49e1b9cedd482e84dc8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d964a513a2f5782994a029cda8650814,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,und_Muribaculaceae
d969bc47ef43f684aee13be986761e32,Bacteria,Firmicutes,Clostridia,Clostridiales,unc_Clostridiales,unc_Clostridiales
d96c377b5557963e25cf003448057e6f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
d976e7e474dced2617b25a2881c10a14,Bacteria,Firmicutes,Firmicutes,unc_Firmicutes,unc_Firmicutes,unc_Firmicutes
d97f8f830438782dce811fe277f2467a,Bacteria,Proteobacteria,Proteobacteria,unc_Proteobacteria,unc_Proteobacteria,unc_Proteobacteria
d98c1585aeff99481c4b4282927338ec,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d998c3c9b131fcfcd626bba6e99485b0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
d999d72e7e46a73b6ad87ca611e79a73,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium
d99f737facdc2600a81db9a90e221b06,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
d9a34539f5fa29f6f61effd2b270f316,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
d9a855921ee0903f325908d4cc6a20d8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,unc_Ruminococcaceae
d9ac1dff82282a12f97468bfbc25a549,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
d9ade9fce614569e86c9717c91d406ac,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,und_Ruminococcaceae
d9af1b64ccffe7359e2a9dc797853dfc,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,unc_Sutterellaceae
d9b56f6496a5b1e3b1d1c969f52daad8,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,unc_Bacteroidales,unc_Bacteroidales
d9bdc4a8703227655e168b2e3d3c78c9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,und_Lachnospiraceae
d9bf606aa38f77d6f185fde802ac2fd1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
d9d3fec84f0d2aebdad813cfad69da63,Bacteria,Fusobacteria,Fusobacteriia,unc_Fusobacteriia,unc_Fusobacteriia,unc_Fusobacteriia
d9e23ffe93e0bbb390d66c03ea67c3c8,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
d9f0c60072200a0862782ce0dece0ac7,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,und_Erysipelotrichaceae
da0468c4e5faf3f56a51dd27b43966a6,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,unc_Lachnospiraceae
da04a55b973464ee5ecc22fd882f0dac,Bacteria,Proteobacteria,Gammaproteobacteria,unc_Gammaproteobacteria,unc_Gammaproteobacteria,unc_Gammaproteobacteria
da070f145922e7150a3a6b615464a99f,Bacteria,Bacteroidetes,Flavobacteriia,unc_Flavobacteriia,unc_Flavobacteriia,unc_Flavobacteriia
da08d20e9d234ba922c039d1c3da8a58,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
da1b0df870e5b27920ba2b80c028e99d,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
da39220c24e7502fcb1c3126ef494868,Bacteria,Firmicutes,Clostridia,Clostridiales,und_Clostridiales,und_Clostridiales
da395634c52e0e4fde18450119db29ec,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
da3a08b849fcdf1b832da344a8d2d7e4,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus
da44db6bbdfa09d5149b45c7ec619c05,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
da53b9afa990140be1ee746beb673cdf,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
